operator,speedup,cpu_avg_dur,gpu_avg_dur,cpu_tol_dur,gpu_tol_dur
_log_softmax_backward_data,3.570045461480646,112.50792307695016,31.514423076923077,1462.603000000352,409.6875
ReluBackward1,4.1046283941926935,2349.437529585808,572.3873890532544,794109.8850000032,193466.9375
threshold_backward,4.111804306423393,2339.4189674555632,568.9519230769231,790723.6109999804,192305.75
conv2d,4.297204966951971,8713.057050295944,2027.6102995562158,2945013.2830000287,685332.2812500009
convolution,4.302333522034069,8708.713029585759,2024.1836168639081,2943545.003999986,684174.0625000009
_convolution,4.306962531764756,8703.422757396413,2020.779770710062,2941756.8919999874,683023.5625000009
log_softmax,4.968054575394434,304.60384615387125,61.3125,3959.850000000326,797.0625
_log_softmax,5.100883030762733,295.8266923081291,57.99519230769231,3845.7470000056783,753.9375
zeros_like,7.207011703259716,1931.5011858975213,268.00305944055947,301314.1850000133,38324.43750000001
zero_,7.640986051366559,523.6902211538212,68.53699478487614,435710.26399997924,52567.875
fill_,8.197093278131895,261.58480610412045,31.911898184930163,437108.2109999853,50835.65380859375
NllLossBackward,10.312120153674407,141.94038461523954,13.764423076923077,1845.224999998114,178.9375
max_pool2d,11.494867401232932,18868.493256410362,1641.4711538461538,735871.2370000042,64017.375
max_pool2d_with_indices,11.511875378339532,18858.628794871827,1638.1891025641025,735486.5230000012,63889.375
nll_loss_backward,12.084721668196147,128.1677692309649,10.60576923076923,1666.1810000025437,137.875
MeanBackward1,13.364144983186323,5521.76915384623,413.17788461538464,71782.999000001,5371.3125
dropout,13.992364692004479,8040.96799999994,574.6682692307693,104532.58399999922,7470.687500000001
